x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx (m^2/s^2), Fy (m^2/s^2)
    1,    1,    0.00312500000000,    0.00312500000000,    2.01269718132430,    0.00000000000000,    2.01269718132430,   -0.00000252477685,    0.00000000000000,   -0.00000508161125,    2.00654487955810,    0.00000000000000,    2.00654487955810,   41.22451812404052,    0.00000000000000,
    1,    2,    0.00312500000000,    0.00937500000000,    2.01269718132430,    0.00000000000000,    2.01269718132430,   -0.00000252477685,    0.00000000000000,   -0.00000508161125,    2.00654487955810,    0.00000000000000,    2.00654487955810,   41.22451812404052,    0.00000000000000,
    1,    3,    0.00312500000000,    0.01562500000000,    2.01269718132430,    0.00000000000000,    2.01269718132430,   -0.00000252477685,    0.00000000000000,   -0.00000508161125,    2.00654487955810,    0.00000000000000,    2.00654487955810,   41.22451812404052,    0.00000000000000,
    1,    4,    0.00312500000000,    0.02187500000000,    2.01269718132430,    0.00000000000000,    2.01269718132430,   -0.00000252477685,    0.00000000000000,   -0.00000508161125,    2.00654487955810,    0.00000000000000,    2.00654487955810,   41.22451812404052,    0.00000000000000,
    1,    5,    0.00312500000000,    0.02812500000000,    2.01269718132430,    0.00000000000000,    2.01269718132430,   -0.00000252477685,    0.00000000000000,   -0.00000508161125,    2.00654487955810,    0.00000000000000,    2.00654487955810,   41.22451812404052,    0.00000000000000,
    2,    1,    0.00937500000000,    0.00312500000000,    2.02574482188656,    0.00000000000000,    2.02574482188656,   -0.00000246745616,    0.00000000000000,   -0.00000499843653,    2.01963211549864,    0.00000000000000,    2.01963211549864,   41.47739924194107,    0.00000000000000,
    2,    2,    0.00937500000000,    0.00937500000000,    2.02574482188656,    0.00000000000000,    2.02574482188656,   -0.00000246745616,    0.00000000000000,   -0.00000499843653,    2.01963211549864,    0.00000000000000,    2.01963211549864,   41.47739924194107,    0.00000000000000,
    2,    3,    0.00937500000000,    0.01562500000000,    2.02574482188656,    0.00000000000000,    2.02574482188656,   -0.00000246745616,    0.00000000000000,   -0.00000499843653,    2.01963211549864,    0.00000000000000,    2.01963211549864,   41.47739924194107,    0.00000000000000,
    2,    4,    0.00937500000000,    0.02187500000000,    2.02574482188656,    0.00000000000000,    2.02574482188656,   -0.00000246745616,    0.00000000000000,   -0.00000499843653,    2.01963211549864,    0.00000000000000,    2.01963211549864,   41.47739924194107,    0.00000000000000,
    2,    5,    0.00937500000000,    0.02812500000000,    2.02574482188656,    0.00000000000000,    2.02574482188656,   -0.00000246745616,    0.00000000000000,   -0.00000499843653,    2.01963211549864,    0.00000000000000,    2.01963211549864,   41.47739924194107,    0.00000000000000,
    3,    1,    0.01562500000000,    0.00312500000000,    2.03878542799842,    0.00000000000000,    2.03878542799842,   -0.00000241022599,    0.00000000000000,   -0.00000491393363,    2.03271178288495,    0.00000000000000,    2.03271178288495,   41.71382378419251,    0.00000000000000,
    3,    2,    0.01562500000000,    0.00937500000000,    2.03878542799842,    0.00000000000000,    2.03878542799842,   -0.00000241022599,    0.00000000000000,   -0.00000491393363,    2.03271178288495,    0.00000000000000,    2.03271178288495,   41.71382378419251,    0.00000000000000,
    3,    3,    0.01562500000000,    0.01562500000000,    2.03878542799842,    0.00000000000000,    2.03878542799842,   -0.00000241022599,    0.00000000000000,   -0.00000491393363,    2.03271178288495,    0.00000000000000,    2.03271178288495,   41.71382378419251,    0.00000000000000,
    3,    4,    0.01562500000000,    0.02187500000000,    2.03878542799842,    0.00000000000000,    2.03878542799842,   -0.00000241022599,    0.00000000000000,   -0.00000491393363,    2.03271178288495,    0.00000000000000,    2.03271178288495,   41.71382378419251,    0.00000000000000,
    3,    5,    0.01562500000000,    0.02812500000000,    2.03878542799842,    0.00000000000000,    2.03878542799842,   -0.00000241022599,    0.00000000000000,   -0.00000491393363,    2.03271178288495,    0.00000000000000,    2.03271178288495,   41.71382378419251,    0.00000000000000,
    4,    1,    0.02187500000000,    0.00312500000000,    2.05181396137060,    0.00000000000000,    2.05181396137060,   -0.00000235315313,    0.00000000000000,   -0.00000482823244,    2.04577883925625,    0.00000000000000,    2.04577883925625,   41.93339057102086,    0.00000000000000,
    4,    2,    0.02187500000000,    0.00937500000000,    2.05181396137060,    0.00000000000000,    2.05181396137060,   -0.00000235315313,    0.00000000000000,   -0.00000482823244,    2.04577883925625,    0.00000000000000,    2.04577883925625,   41.93339057102086,    0.00000000000000,
    4,    3,    0.02187500000000,    0.01562500000000,    2.05181396137060,    0.00000000000000,    2.05181396137060,   -0.00000235315313,    0.00000000000000,   -0.00000482823244,    2.04577883925625,    0.00000000000000,    2.04577883925625,   41.93339057102086,    0.00000000000000,
    4,    4,    0.02187500000000,    0.02187500000000,    2.05181396137060,    0.00000000000000,    2.05181396137060,   -0.00000235315313,    0.00000000000000,   -0.00000482823244,    2.04577883925625,    0.00000000000000,    2.04577883925625,   41.93339057102086,    0.00000000000000,
    4,    5,    0.02187500000000,    0.02812500000000,    2.05181396137060,    0.00000000000000,    2.05181396137060,   -0.00000235315313,    0.00000000000000,   -0.00000482823244,    2.04577883925625,    0.00000000000000,    2.04577883925625,   41.93339057102086,    0.00000000000000,
    5,    1,    0.02812500000000,    0.00312500000000,    2.06482538809058,    0.00000000000000,    2.06482538809058,   -0.00000229630119,    0.00000000000000,   -0.00000474146100,    2.05882824701358,    0.00000000000000,    2.05882824701358,   42.13570611860882,    0.00000000000000,
    5,    2,    0.02812500000000,    0.00937500000000,    2.06482538809058,    0.00000000000000,    2.06482538809058,   -0.00000229630119,    0.00000000000000,   -0.00000474146100,    2.05882824701358,    0.00000000000000,    2.05882824701358,   42.13570611860882,    0.00000000000000,
    5,    3,    0.02812500000000,    0.01562500000000,    2.06482538809058,    0.00000000000000,    2.06482538809058,   -0.00000229630119,    0.00000000000000,   -0.00000474146100,    2.05882824701358,    0.00000000000000,    2.05882824701358,   42.13570611860882,    0.00000000000000,
    5,    4,    0.02812500000000,    0.02187500000000,    2.06482538809058,    0.00000000000000,    2.06482538809058,   -0.00000229630119,    0.00000000000000,   -0.00000474146100,    2.05882824701358,    0.00000000000000,    2.05882824701358,   42.13570611860882,    0.00000000000000,
    5,    5,    0.02812500000000,    0.02812500000000,    2.06482538809058,    0.00000000000000,    2.06482538809058,   -0.00000229630119,    0.00000000000000,   -0.00000474146100,    2.05882824701358,    0.00000000000000,    2.05882824701358,   42.13570611860882,    0.00000000000000,
    6,    1,    0.03437500000000,    0.00312500000000,    2.07781468058801,    0.00000000000000,    2.07781468058801,   -0.00000223973070,    0.00000000000000,   -0.00000465374534,    2.07185497536184,    0.00000000000000,    2.07185497536184,   42.32038526699495,    0.00000000000000,
    6,    2,    0.03437500000000,    0.00937500000000,    2.07781468058801,    0.00000000000000,    2.07781468058801,   -0.00000223973070,    0.00000000000000,   -0.00000465374534,    2.07185497536184,    0.00000000000000,    2.07185497536184,   42.32038526699495,    0.00000000000000,
    6,    3,    0.03437500000000,    0.01562500000000,    2.07781468058801,    0.00000000000000,    2.07781468058801,   -0.00000223973070,    0.00000000000000,   -0.00000465374534,    2.07185497536184,    0.00000000000000,    2.07185497536184,   42.32038526699495,    0.00000000000000,
    6,    4,    0.03437500000000,    0.02187500000000,    2.07781468058801,    0.00000000000000,    2.07781468058801,   -0.00000223973070,    0.00000000000000,   -0.00000465374534,    2.07185497536184,    0.00000000000000,    2.07185497536184,   42.32038526699495,    0.00000000000000,
    6,    5,    0.03437500000000,    0.02812500000000,    2.07781468058801,    0.00000000000000,    2.07781468058801,   -0.00000223973070,    0.00000000000000,   -0.00000465374534,    2.07185497536184,    0.00000000000000,    2.07185497536184,   42.32038526699495,    0.00000000000000,
    7,    1,    0.04062500000000,    0.00312500000000,    2.09077681959692,    0.00000000000000,    2.09077681959692,   -0.00000218349904,    0.00000000000000,   -0.00000456520918,    2.08485400224928,    0.00000000000000,    2.08485400224928,   42.48705180218399,    0.00000000000000,
    7,    2,    0.04062500000000,    0.00937500000000,    2.09077681959692,    0.00000000000000,    2.09077681959692,   -0.00000218349904,    0.00000000000000,   -0.00000456520918,    2.08485400224928,    0.00000000000000,    2.08485400224928,   42.48705180218399,    0.00000000000000,
    7,    3,    0.04062500000000,    0.01562500000000,    2.09077681959692,    0.00000000000000,    2.09077681959692,   -0.00000218349904,    0.00000000000000,   -0.00000456520918,    2.08485400224928,    0.00000000000000,    2.08485400224928,   42.48705180218399,    0.00000000000000,
    7,    4,    0.04062500000000,    0.02187500000000,    2.09077681959692,    0.00000000000000,    2.09077681959692,   -0.00000218349904,    0.00000000000000,   -0.00000456520918,    2.08485400224928,    0.00000000000000,    2.08485400224928,   42.48705180218399,    0.00000000000000,
    7,    5,    0.04062500000000,    0.02812500000000,    2.09077681959692,    0.00000000000000,    2.09077681959692,   -0.00000218349904,    0.00000000000000,   -0.00000456520918,    2.08485400224928,    0.00000000000000,    2.08485400224928,   42.48705180218399,    0.00000000000000,
    8,    1,    0.04687500000000,    0.00312500000000,    2.10370679611420,    0.00000000000000,    2.10370679611420,   -0.00000212766050,    0.00000000000000,   -0.00000447597386,    2.09782031630357,    0.00000000000000,    2.09782031630357,   42.63533907149809,    0.00000000000000,
    8,    2,    0.04687500000000,    0.00937500000000,    2.10370679611420,    0.00000000000000,    2.10370679611420,   -0.00000212766050,    0.00000000000000,   -0.00000447597386,    2.09782031630357,    0.00000000000000,    2.09782031630357,   42.63533907149809,    0.00000000000000,
    8,    3,    0.04687500000000,    0.01562500000000,    2.10370679611420,    0.00000000000000,    2.10370679611420,   -0.00000212766050,    0.00000000000000,   -0.00000447597386,    2.09782031630357,    0.00000000000000,    2.09782031630357,   42.63533907149809,    0.00000000000000,
    8,    4,    0.04687500000000,    0.02187500000000,    2.10370679611420,    0.00000000000000,    2.10370679611420,   -0.00000212766050,    0.00000000000000,   -0.00000447597386,    2.09782031630357,    0.00000000000000,    2.09782031630357,   42.63533907149809,    0.00000000000000,
    8,    5,    0.04687500000000,    0.02812500000000,    2.10370679611420,    0.00000000000000,    2.10370679611420,   -0.00000212766050,    0.00000000000000,   -0.00000447597386,    2.09782031630357,    0.00000000000000,    2.09782031630357,   42.63533907149809,    0.00000000000000,
    9,    1,    0.05312500000000,    0.00312500000000,    2.11659961335306,    0.00000000000000,    2.11659961335306,   -0.00000207226631,    0.00000000000000,   -0.00000438615807,    2.11074891876384,    0.00000000000000,    2.11074891876384,   42.76489059120662,    0.00000000000000,
    9,    2,    0.05312500000000,    0.00937500000000,    2.11659961335306,    0.00000000000000,    2.11659961335306,   -0.00000207226631,    0.00000000000000,   -0.00000438615807,    2.11074891876384,    0.00000000000000,    2.11074891876384,   42.76489059120662,    0.00000000000000,
    9,    3,    0.05312500000000,    0.01562500000000,    2.11659961335306,    0.00000000000000,    2.11659961335306,   -0.00000207226631,    0.00000000000000,   -0.00000438615807,    2.11074891876384,    0.00000000000000,    2.11074891876384,   42.76489059120662,    0.00000000000000,
    9,    4,    0.05312500000000,    0.02187500000000,    2.11659961335306,    0.00000000000000,    2.11659961335306,   -0.00000207226631,    0.00000000000000,   -0.00000438615807,    2.11074891876384,    0.00000000000000,    2.11074891876384,   42.76489059120662,    0.00000000000000,
    9,    5,    0.05312500000000,    0.02812500000000,    2.11659961335306,    0.00000000000000,    2.11659961335306,   -0.00000207226631,    0.00000000000000,   -0.00000438615807,    2.11074891876384,    0.00000000000000,    2.11074891876384,   42.76489059120662,    0.00000000000000,
   10,    1,    0.05937500000000,    0.00312500000000,    2.12945028869124,    0.00000000000000,    2.12945028869124,   -0.00000201736465,    0.00000000000000,   -0.00000429587773,    2.12363482540773,    0.00000000000000,    2.12363482540773,   42.87536064548118,    0.00000000000000,
   10,    2,    0.05937500000000,    0.00937500000000,    2.12945028869124,    0.00000000000000,    2.12945028869124,   -0.00000201736465,    0.00000000000000,   -0.00000429587773,    2.12363482540773,    0.00000000000000,    2.12363482540773,   42.87536064548118,    0.00000000000000,
   10,    3,    0.05937500000000,    0.01562500000000,    2.12945028869124,    0.00000000000000,    2.12945028869124,   -0.00000201736465,    0.00000000000000,   -0.00000429587773,    2.12363482540773,    0.00000000000000,    2.12363482540773,   42.87536064548118,    0.00000000000000,
