x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx MMS, Fy MMS
    1,    1, 0.00625000000000, 0.00625000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    2, 0.00625000000000, 0.01875000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    3, 0.00625000000000, 0.03125000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    4, 0.00625000000000, 0.04375000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    5, 0.00625000000000, 0.05625000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    6, 0.00625000000000, 0.06875000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    7, 0.00625000000000, 0.08125000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    8, 0.00625000000000, 0.09375000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,    9, 0.00625000000000, 0.10625000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   10, 0.00625000000000, 0.11875000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   11, 0.00625000000000, 0.13125000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   12, 0.00625000000000, 0.14375000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   13, 0.00625000000000, 0.15625000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   14, 0.00625000000000, 0.16875000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   15, 0.00625000000000, 0.18125000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   16, 0.00625000000000, 0.19375000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   17, 0.00625000000000, 0.20625000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
    1,   18, 0.00625000000000, 0.21875000000000, 2.02833300472710, 0.00000192759518, 2.02833107713192, 0.00437251401606, 0.00000000000000, 0.00886890606397, 2.02617321050605, 0.00000000000000, 2.02617513810123,41.36517142430565, 0.00000000000000,
