x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx (m^2/s^2), Fy (m^2/s^2)
    1,    1,    0.05000000000000,    0.05000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,   -0.00000000322802,    0.00000000000000,   -0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,   42.70247866662058,    0.00000000000000,
    1,    2,    0.05000000000000,    0.15000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,   -0.00000000322802,    0.00000000000000,   -0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,   42.70247866662058,    0.00000000000000,
    1,    3,    0.05000000000000,    0.25000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,   -0.00000000322802,    0.00000000000000,   -0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,   42.70247866662058,    0.00000000000000,
    1,    4,    0.05000000000000,    0.35000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,   -0.00000000322802,    0.00000000000000,   -0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,   42.70247866662058,    0.00000000000000,
    1,    5,    0.05000000000000,    0.45000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,   -0.00000000322802,    0.00000000000000,   -0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,   42.70247866662058,    0.00000000000000,
    2,    1,    0.15000000000000,    0.05000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,   -0.00000000843264,    0.00000000000000,   -0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,   42.15396235076834,    0.00000000000000,
    2,    2,    0.15000000000000,    0.15000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,   -0.00000000843264,    0.00000000000000,   -0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,   42.15396235076834,    0.00000000000000,
    2,    3,    0.15000000000000,    0.25000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,   -0.00000000843264,    0.00000000000000,   -0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,   42.15396235076834,    0.00000000000000,
    2,    4,    0.15000000000000,    0.35000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,   -0.00000000843264,    0.00000000000000,   -0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,   42.15396235076834,    0.00000000000000,
    2,    5,    0.15000000000000,    0.45000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,   -0.00000000843264,    0.00000000000000,   -0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,   42.15396235076834,    0.00000000000000,
    3,    1,    0.25000000000000,    0.05000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,   -0.00000000923227,    0.00000000000000,   -0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,   35.90512793620110,    0.00000000000000,
    3,    2,    0.25000000000000,    0.15000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,   -0.00000000923227,    0.00000000000000,   -0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,   35.90512793620110,    0.00000000000000,
    3,    3,    0.25000000000000,    0.25000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,   -0.00000000923227,    0.00000000000000,   -0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,   35.90512793620110,    0.00000000000000,
    3,    4,    0.25000000000000,    0.35000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,   -0.00000000923227,    0.00000000000000,   -0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,   35.90512793620110,    0.00000000000000,
    3,    5,    0.25000000000000,    0.45000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,   -0.00000000923227,    0.00000000000000,   -0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,   35.90512793620110,    0.00000000000000,
    4,    1,    0.35000000000000,    0.05000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,   -0.00000000678937,    0.00000000000000,   -0.00000001815251,    2.59400434945891,    0.00000000000000,    2.59400434945891,   24.19608516125586,    0.00000000000000,
    4,    2,    0.35000000000000,    0.15000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,   -0.00000000678937,    0.00000000000000,   -0.00000001815251,    2.59400434945891,    0.00000000000000,    2.59400434945891,   24.19608516125586,    0.00000000000000,
    4,    3,    0.35000000000000,    0.25000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,   -0.00000000678937,    0.00000000000000,   -0.00000001815251,    2.59400434945891,    0.00000000000000,    2.59400434945891,   24.19608516125586,    0.00000000000000,
    4,    4,    0.35000000000000,    0.35000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,   -0.00000000678937,    0.00000000000000,   -0.00000001815251,    2.59400434945891,    0.00000000000000,    2.59400434945891,   24.19608516125586,    0.00000000000000,
    4,    5,    0.35000000000000,    0.45000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,   -0.00000000678937,    0.00000000000000,   -0.00000001815251,    2.59400434945891,    0.00000000000000,    2.59400434945891,   24.19608516125586,    0.00000000000000,
    5,    1,    0.45000000000000,    0.05000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,   -0.00000000246551,    0.00000000000000,   -0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,    8.54456642679270,    0.00000000000000,
    5,    2,    0.45000000000000,    0.15000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,   -0.00000000246551,    0.00000000000000,   -0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,    8.54456642679270,    0.00000000000000,
    5,    3,    0.45000000000000,    0.25000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,   -0.00000000246551,    0.00000000000000,   -0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,    8.54456642679270,    0.00000000000000,
    5,    4,    0.45000000000000,    0.35000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,   -0.00000000246551,    0.00000000000000,   -0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,    8.54456642679270,    0.00000000000000,
    5,    5,    0.45000000000000,    0.45000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,   -0.00000000246551,    0.00000000000000,   -0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,    8.54456642679270,    0.00000000000000,
    6,    1,    0.55000000000000,    0.05000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,    0.00000000246551,    0.00000000000000,    0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,   -8.54456642679270,    0.00000000000000,
    6,    2,    0.55000000000000,    0.15000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,    0.00000000246551,    0.00000000000000,    0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,   -8.54456642679270,    0.00000000000000,
    6,    3,    0.55000000000000,    0.25000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,    0.00000000246551,    0.00000000000000,    0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,   -8.54456642679270,    0.00000000000000,
    6,    4,    0.55000000000000,    0.35000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,    0.00000000246551,    0.00000000000000,    0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,   -8.54456642679270,    0.00000000000000,
    6,    5,    0.55000000000000,    0.45000000000000,    2.73668648330275,    0.00000000000000,    2.73668648330275,    0.00000000246551,    0.00000000000000,    0.00000000674732,    2.65845889373009,    0.00000000000000,    2.65845889373009,   -8.54456642679270,    0.00000000000000,
    7,    1,    0.65000000000000,    0.05000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,    0.00000000678937,    0.00000000000000,    0.00000001815252,    2.59400434945891,    0.00000000000000,    2.59400434945891,  -24.19608516125586,    0.00000000000000,
    7,    2,    0.65000000000000,    0.15000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,    0.00000000678937,    0.00000000000000,    0.00000001815252,    2.59400434945891,    0.00000000000000,    2.59400434945891,  -24.19608516125586,    0.00000000000000,
    7,    3,    0.65000000000000,    0.25000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,    0.00000000678937,    0.00000000000000,    0.00000001815252,    2.59400434945891,    0.00000000000000,    2.59400434945891,  -24.19608516125586,    0.00000000000000,
    7,    4,    0.65000000000000,    0.35000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,    0.00000000678937,    0.00000000000000,    0.00000001815252,    2.59400434945891,    0.00000000000000,    2.59400434945891,  -24.19608516125586,    0.00000000000000,
    7,    5,    0.65000000000000,    0.45000000000000,    2.67366809466234,    0.00000000000000,    2.67366809466234,    0.00000000678937,    0.00000000000000,    0.00000001815252,    2.59400434945891,    0.00000000000000,    2.59400434945891,  -24.19608516125586,    0.00000000000000,
    8,    1,    0.75000000000000,    0.05000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,    0.00000000923227,    0.00000000000000,    0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,  -35.90512793620110,    0.00000000000000,
    8,    2,    0.75000000000000,    0.15000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,    0.00000000923227,    0.00000000000000,    0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,  -35.90512793620110,    0.00000000000000,
    8,    3,    0.75000000000000,    0.25000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,    0.00000000923227,    0.00000000000000,    0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,  -35.90512793620110,    0.00000000000000,
    8,    4,    0.75000000000000,    0.35000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,    0.00000000923227,    0.00000000000000,    0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,  -35.90512793620110,    0.00000000000000,
    8,    5,    0.75000000000000,    0.45000000000000,    2.55407255519550,    0.00000000000000,    2.55407255519550,    0.00000000923227,    0.00000000000000,    0.00000002357988,    2.47140452079103,    0.00000000000000,    2.47140452079103,  -35.90512793620110,    0.00000000000000,
    9,    1,    0.85000000000000,    0.05000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,    0.00000000843264,    0.00000000000000,    0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,  -42.15396235076834,    0.00000000000000,
    9,    2,    0.85000000000000,    0.15000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,    0.00000000843264,    0.00000000000000,    0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,  -42.15396235076834,    0.00000000000000,
    9,    3,    0.85000000000000,    0.25000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,    0.00000000843264,    0.00000000000000,    0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,  -42.15396235076834,    0.00000000000000,
    9,    4,    0.85000000000000,    0.35000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,    0.00000000843264,    0.00000000000000,    0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,  -42.15396235076834,    0.00000000000000,
    9,    5,    0.85000000000000,    0.45000000000000,    2.39013251536645,    0.00000000000000,    2.39013251536645,    0.00000000843264,    0.00000000000000,    0.00000002015513,    2.30266033315970,    0.00000000000000,    2.30266033315970,  -42.15396235076834,    0.00000000000000,
   10,    1,    0.95000000000000,    0.05000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,    0.00000000322802,    0.00000000000000,    0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,  -42.70247866662059,    0.00000000000000,
   10,    2,    0.95000000000000,    0.15000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,    0.00000000322802,    0.00000000000000,    0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,  -42.70247866662059,    0.00000000000000,
   10,    3,    0.95000000000000,    0.25000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,    0.00000000322802,    0.00000000000000,    0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,  -42.70247866662059,    0.00000000000000,
   10,    4,    0.95000000000000,    0.35000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,    0.00000000322802,    0.00000000000000,    0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,  -42.70247866662059,    0.00000000000000,
   10,    5,    0.95000000000000,    0.45000000000000,    2.19861495496684,    0.00000000000000,    2.19861495496684,    0.00000000322802,    0.00000000000000,    0.00000000709718,    2.10428964336015,    0.00000000000000,    2.10428964336015,  -42.70247866662059,    0.00000000000000,
   11,    1,    1.05000000000000,    0.05000000000000,    1.99903714173325,    0.00000000000000,    1.99903714173325,   -0.00000000647840,    0.00000000000000,   -0.00000001295056,    1.89571035663985,    0.00000000000000,    1.89571035663985,  -38.46976642114742,    0.00000000000000,
   11,    2,    1.05000000000000,    0.15000000000000,    1.99903714173325,    0.00000000000000,    1.99903714173325,   -0.00000000647840,    0.00000000000000,   -0.00000001295056,    1.89571035663985,    0.00000000000000,    1.89571035663985,  -38.46976642114742,    0.00000000000000,
   11,    3,    1.05000000000000,    0.25000000000000,    1.99903714173325,    0.00000000000000,    1.99903714173325,   -0.00000000647840,    0.00000000000000,   -0.00000001295056,    1.89571035663985,    0.00000000000000,    1.89571035663985,  -38.46976642114742,    0.00000000000000,
   11,    4,    1.05000000000000,    0.35000000000000,    1.99903714173325,    0.00000000000000,    1.99903714173325,   -0.00000000647840,    0.00000000000000,   -0.00000001295056,    1.89571035663985,    0.00000000000000,    1.89571035663985,  -38.46976642114742,    0.00000000000000,
   11,    5,    1.05000000000000,    0.45000000000000,    1.99903714173325,    0.00000000000000,    1.99903714173325,   -0.00000000647840,    0.00000000000000,   -0.00000001295056,    1.89571035663985,    0.00000000000000,    1.89571035663985,  -38.46976642114742,    0.00000000000000,
   12,    1,    1.15000000000000,    0.05000000000000,    1.81148126663589,    0.00000000000000,    1.81148126663589,   -0.00000001830862,    0.00000000000000,   -0.00000003316573,    1.69733966684030,    0.00000000000000,    1.69733966684030,  -31.07257782752169,    0.00000000000000,
   12,    2,    1.15000000000000,    0.15000000000000,    1.81148126663589,    0.00000000000000,    1.81148126663589,   -0.00000001830862,    0.00000000000000,   -0.00000003316573,    1.69733966684030,    0.00000000000000,    1.69733966684030,  -31.07257782752169,    0.00000000000000,
   12,    3,    1.15000000000000,    0.25000000000000,    1.81148126663589,    0.00000000000000,    1.81148126663589,   -0.00000001830862,    0.00000000000000,   -0.00000003316573,    1.69733966684030,    0.00000000000000,    1.69733966684030,  -31.07257782752169,    0.00000000000000,
   12,    4,    1.15000000000000,    0.35000000000000,    1.81148126663589,    0.00000000000000,    1.81148126663589,   -0.00000001830862,    0.00000000000000,   -0.00000003316573,    1.69733966684030,    0.00000000000000,    1.69733966684030,  -31.07257782752169,    0.00000000000000,
   12,    5,    1.15000000000000,    0.45000000000000,    1.81148126663589,    0.00000000000000,    1.81148126663589,   -0.00000001830862,    0.00000000000000,   -0.00000003316573,    1.69733966684030,    0.00000000000000,    1.69733966684030,  -31.07257782752169,    0.00000000000000,
   13,    1,    1.25000000000000,    0.05000000000000,    1.65423586175483,    0.00000000000000,    1.65423586175483,   -0.00000002659839,    0.00000000000000,   -0.00000004400002,    1.52859547920897,    0.00000000000000,    1.52859547920897,  -22.20778338065417,    0.00000000000000,
   13,    2,    1.25000000000000,    0.15000000000000,    1.65423586175483,    0.00000000000000,    1.65423586175483,   -0.00000002659839,    0.00000000000000,   -0.00000004400002,    1.52859547920897,    0.00000000000000,    1.52859547920897,  -22.20778338065417,    0.00000000000000,
   13,    3,    1.25000000000000,    0.25000000000000,    1.65423586175483,    0.00000000000000,    1.65423586175483,   -0.00000002659839,    0.00000000000000,   -0.00000004400002,    1.52859547920897,    0.00000000000000,    1.52859547920897,  -22.20778338065417,    0.00000000000000,
   13,    4,    1.25000000000000,    0.35000000000000,    1.65423586175483,    0.00000000000000,    1.65423586175483,   -0.00000002659839,    0.00000000000000,   -0.00000004400002,    1.52859547920897,    0.00000000000000,    1.52859547920897,  -22.20778338065417,    0.00000000000000,
   13,    5,    1.25000000000000,    0.45000000000000,    1.65423586175483,    0.00000000000000,    1.65423586175483,   -0.00000002659839,    0.00000000000000,   -0.00000004400002,    1.52859547920897,    0.00000000000000,    1.52859547920897,  -22.20778338065417,    0.00000000000000,
   14,    1,    1.35000000000000,    0.05000000000000,    1.54170908751732,    0.00000000000000,    1.54170908751732,   -0.00000002456554,   -0.00000000000000,   -0.00000003787292,    1.40599565054109,    0.00000000000000,    1.40599565054109,  -13.11470063800923,    0.00000000000000,
