x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx MMS, Fy MMS
   19,    5, 0.05781250000000, 0.01406250000000, 2.11456946727059, 0.00016448226622, 2.11440498500437, 0.00359571655938, 0.00000000000000, 0.00760280101782, 2.12041762345337, 0.00000000000000, 2.12058210571959,42.96758844221029,    0.00000000000000,
   20,    1, 0.06093750000000, 0.00156250000000, 2.12103771557054, 0.00018268892401, 2.12085502664653, 0.00358449098921, 0.00000000000000, 0.00760218573243, 2.12684904829869, 0.00000000000000, 2.12703173722270,43.02467664682642,    0.00000000000000,
   20,    2, 0.06093750000000, 0.00468750000000, 2.12103771557054, 0.00018268892401, 2.12085502664653, 0.00358449098921, 0.00000000000000, 0.00760218573243, 2.12684904829869, 0.00000000000000, 2.12703173722270,43.02467664682642,    0.00000000000000,
   20,    3, 0.06093750000000, 0.00781250000000, 2.12103771557054, 0.00018268892401, 2.12085502664653, 0.00358449098921, 0.00000000000000, 0.00760218573243, 2.12684904829869, 0.00000000000000, 2.12703173722270,43.02467664682642,    0.00000000000000,
   20,    4, 0.06093750000000, 0.01093750000000, 2.12103771557054, 0.00018268892401, 2.12085502664653, 0.00358449098921, 0.00000000000000, 0.00760218573243, 2.12684904829869, 0.00000000000000, 2.12703173722270,43.02467664682642,    0.00000000000000,
   20,    5, 0.06093750000000, 0.01406250000000, 2.12103771557054, 0.00018268892401, 2.12085502664653, 0.00358449098921, 0.00000000000000, 0.00760218573243, 2.12684904829869, 0.00000000000000, 2.12703173722270,43.02467664682642,    0.00000000000000,
   21,    1, 0.06406250000000, 0.00156250000000, 2.12749454276582, 0.00020184179467, 2.12729270097116, 0.00357335065103, 0.00000000000000, 0.00760156275794, 2.13326824716872, 0.00000000000000, 2.13347008896339,43.07691570287423,    0.00000000000000,
   21,    2, 0.06406250000000, 0.00468750000000, 2.12749454276582, 0.00020184179467, 2.12729270097116, 0.00357335065103, 0.00000000000000, 0.00760156275794, 2.13326824716872, 0.00000000000000, 2.13347008896339,43.07691570287423,    0.00000000000000,
   21,    3, 0.06406250000000, 0.00781250000000, 2.12749454276582, 0.00020184179467, 2.12729270097116, 0.00357335065103, 0.00000000000000, 0.00760156275794, 2.13326824716872, 0.00000000000000, 2.13347008896339,43.07691570287423,    0.00000000000000,
   21,    4, 0.06406250000000, 0.01093750000000, 2.12749454276582, 0.00020184179467, 2.12729270097116, 0.00357335065103, 0.00000000000000, 0.00760156275794, 2.13326824716872, 0.00000000000000, 2.13347008896339,43.07691570287423,    0.00000000000000,
   21,    5, 0.06406250000000, 0.01406250000000, 2.12749454276582, 0.00020184179467, 2.12729270097116, 0.00357335065103, 0.00000000000000, 0.00760156275794, 2.13326824716872, 0.00000000000000, 2.13347008896339,43.07691570287423,    0.00000000000000,
   22,    1, 0.06718750000000, 0.00156250000000, 2.13393932809303, 0.00022193903221, 2.13371738906082, 0.00356229569737, 0.00000000000000, 0.00760093227445, 2.13967460136771, 0.00000000000000, 2.13989654039992,43.12426443127459,    0.00000000000000,
   22,    2, 0.06718750000000, 0.00468750000000, 2.13393932809303, 0.00022193903221, 2.13371738906082, 0.00356229569737, 0.00000000000000, 0.00760093227445, 2.13967460136771, 0.00000000000000, 2.13989654039992,43.12426443127459,    0.00000000000000,
   22,    3, 0.06718750000000, 0.00781250000000, 2.13393932809303, 0.00022193903221, 2.13371738906082, 0.00356229569737, 0.00000000000000, 0.00760093227445, 2.13967460136771, 0.00000000000000, 2.13989654039992,43.12426443127459,    0.00000000000000,
   22,    4, 0.06718750000000, 0.01093750000000, 2.13393932809303, 0.00022193903221, 2.13371738906082, 0.00356229569737, 0.00000000000000, 0.00760093227445, 2.13967460136771, 0.00000000000000, 2.13989654039992,43.12426443127459,    0.00000000000000,
