dx,L1_h,L1_u,L2_h,L2_u,order_L1_h,order_L1_u,order_L2_h,order_L2_u
0.1,0.09429506947570551,0.007296059297574,0.09646075799360292,0.0074745182573078455,,,,
0.05,0.04230620541253246,0.0054638304916955,0.04341233558757377,0.00561262935809012,1.1563130456000206,0.4172047282606854,1.1518371051140488,0.41330380767155667
0.025,0.016173214317982337,0.0046212104519415,0.01661710424592768,0.004754435191980816,1.3872628579907098,0.2416419346040436,1.385436046819589,0.23940282618815362
0.0125,0.003089128422675308,0.004266168272544875,0.003172659414989745,0.004392941848940718,2.388334679570553,0.11532992024133946,2.388904433624876,0.11408656277521668
0.00625,0.0034551204389339975,0.004105637794992625,0.0035320575251522397,0.004232300272848472,-0.1615361525004927,0.055334515199503075,-0.15481618350684825,0.05374541477097944
0.003125,0.006727520794553189,0.003989505146584813,0.0069332053701966195,0.004110675734206231,-0.9613389440989998,0.041396549132530096,-0.9730136558354596,0.042066416179242914
0.0015625,0.006727520794553189,0.003989505146584813,0.0069332053701966195,0.004110675734206231,0.0,0.0,0.0,0.0
