x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx MMS, Fy MMS
    1,    1, 0.00312500000000, 0.00312500000000, 2.00330855481492, 0.00000048191041, 2.00330807290451, 0.00369038103670,-0.00000000000000, 0.00739297012292, 2.00654487955810, 0.00000000000000, 2.00654536146851,41.23058913049280,    0.00000000000000,
    1,    2, 0.00312500000000, 0.00937500000000, 2.00330855481492, 0.00000048191041, 2.00330807290451, 0.00369038103670,-0.00000000000000, 0.00739297012292, 2.00654487955810, 0.00000000000000, 2.00654536146851,41.23058913049280,    0.00000000000000,
    1,    3, 0.00312500000000, 0.01562500000000, 2.00330855481492, 0.00000048191041, 2.00330807290451, 0.00369038103670,-0.00000000000000, 0.00739297012292, 2.00654487955810, 0.00000000000000, 2.00654536146851,41.23058913049280,    0.00000000000000,
    1,    4, 0.00312500000000, 0.02187500000000, 2.00330855481492, 0.00000048191041, 2.00330807290451, 0.00369038103670,-0.00000000000000, 0.00739297012292, 2.00654487955810, 0.00000000000000, 2.00654536146851,41.23058913049280,    0.00000000000000,
    1,    5, 0.00312500000000, 0.02812500000000, 2.00330855481492, 0.00000048191041, 2.00330807290451, 0.00369038103670,-0.00000000000000, 0.00739297012292, 2.00654487955810, 0.00000000000000, 2.00654536146851,41.23058913049280,    0.00000000000000,
    2,    1, 0.00937500000000, 0.00312500000000, 2.01641667901595, 0.00000433691498, 2.01641234210097, 0.00366919623783, 0.00000000000000, 0.00739861257956, 2.01963211549864, 0.00000000000000, 2.01963645241362,41.49572869585067,    0.00000000000000,
    2,    2, 0.00937500000000, 0.00937500000000, 2.01641667901595, 0.00000433691498, 2.01641234210097, 0.00366919623783, 0.00000000000000, 0.00739861257956, 2.01963211549864, 0.00000000000000, 2.01963645241362,41.49572869585067,    0.00000000000000,
    2,    3, 0.00937500000000, 0.01562500000000, 2.01641667901595, 0.00000433691498, 2.01641234210097, 0.00366919623783, 0.00000000000000, 0.00739861257956, 2.01963211549864, 0.00000000000000, 2.01963645241362,41.49572869585067,    0.00000000000000,
    2,    4, 0.00937500000000, 0.02187500000000, 2.01641667901595, 0.00000433691498, 2.01641234210097, 0.00366919623783, 0.00000000000000, 0.00739861257956, 2.01963211549864, 0.00000000000000, 2.01963645241362,41.49572869585067,    0.00000000000000,
    2,    5, 0.00937500000000, 0.02812500000000, 2.01641667901595, 0.00000433691498, 2.01641234210097, 0.00366919623783, 0.00000000000000, 0.00739861257956, 2.01963211549864, 0.00000000000000, 2.01963645241362,41.49572869585067,    0.00000000000000,
    3,    1, 0.01562500000000, 0.00312500000000, 2.02952077845091, 0.00001204543795, 2.02950873301296, 0.00364834224282, 0.00000000000000, 0.00740434244282, 2.03271178288495, 0.00000000000000, 2.03272382832289,41.74456281550785,    0.00000000000000,
    3,    2, 0.01562500000000, 0.00937500000000, 2.02952077845091, 0.00001204543795, 2.02950873301296, 0.00364834224282, 0.00000000000000, 0.00740434244282, 2.03271178288495, 0.00000000000000, 2.03272382832289,41.74456281550785,    0.00000000000000,
    3,    3, 0.01562500000000, 0.01562500000000, 2.02952077845091, 0.00001204543795, 2.02950873301296, 0.00364834224282, 0.00000000000000, 0.00740434244282, 2.03271178288495, 0.00000000000000, 2.03272382832289,41.74456281550785,    0.00000000000000,
    3,    4, 0.01562500000000, 0.02187500000000, 2.02952077845091, 0.00001204543795, 2.02950873301296, 0.00364834224282, 0.00000000000000, 0.00740434244282, 2.03271178288495, 0.00000000000000, 2.03272382832289,41.74456281550785,    0.00000000000000,
    3,    5, 0.01562500000000, 0.02812500000000, 2.02952077845091, 0.00001204543795, 2.02950873301296, 0.00364834224282, 0.00000000000000, 0.00740434244282, 2.03271178288495, 0.00000000000000, 2.03272382832289,41.74456281550785,    0.00000000000000,
    4,    1, 0.02187500000000, 0.00312500000000, 2.04261580937796, 0.00002360450753, 2.04259220487043, 0.00362781702147, 0.00000000000000, 0.00741015076874, 2.04577883925625, 0.00000000000000, 2.04580244376378,41.97668515955942,    0.00000000000000,
    4,    2, 0.02187500000000, 0.00937500000000, 2.04261580937796, 0.00002360450753, 2.04259220487043, 0.00362781702147, 0.00000000000000, 0.00741015076874, 2.04577883925625, 0.00000000000000, 2.04580244376378,41.97668515955942,    0.00000000000000,
    4,    3, 0.02187500000000, 0.01562500000000, 2.04261580937796, 0.00002360450753, 2.04259220487043, 0.00362781702147, 0.00000000000000, 0.00741015076874, 2.04577883925625, 0.00000000000000, 2.04580244376378,41.97668515955942,    0.00000000000000,
    4,    4, 0.02187500000000, 0.02187500000000, 2.04261580937796, 0.00002360450753, 2.04259220487043, 0.00362781702147, 0.00000000000000, 0.00741015076874, 2.04577883925625, 0.00000000000000, 2.04580244376378,41.97668515955942,    0.00000000000000,
