x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m) , Fx MMS, Fy MMS
    1,    1, 0.01250000000000, 0.01250000000000, 2.04130572905083, 0.00000770963759, 2.04129801941324, 0.00432874924309,-0.00000000000000, 0.00883626725646, 2.02617321050605, 0.00000000000000, 2.02618092014364,41.62220949936813,    0.00000000000000,
    1,    2, 0.01250000000000, 0.03750000000000, 2.04130572905083, 0.00000770963759, 2.04129801941324, 0.00432874924309,-0.00000000000000, 0.00883626725646, 2.02617321050605, 0.00000000000000, 2.02618092014364,41.62220949936813,    0.00000000000000,
    1,    3, 0.01250000000000, 0.06250000000000, 2.04130572905083, 0.00000770963759, 2.04129801941324, 0.00432874924309,-0.00000000000000, 0.00883626725646, 2.02617321050605, 0.00000000000000, 2.02618092014364,41.62220949936813,    0.00000000000000,
    1,    4, 0.01250000000000, 0.08750000000000, 2.04130572905083, 0.00000770963759, 2.04129801941324, 0.00432874924309,-0.00000000000000, 0.00883626725646, 2.02617321050605, 0.00000000000000, 2.02618092014364,41.62220949936813,    0.00000000000000,
    1,    5, 0.01250000000000, 0.11250000000000, 2.04130572905083, 0.00000770963759, 2.04129801941324, 0.00432874924309,-0.00000000000000, 0.00883626725646, 2.02617321050605, 0.00000000000000, 2.02618092014364,41.62220949936813,    0.00000000000000,
    2,    1, 0.03750000000000, 0.01250000000000, 2.09319077977065, 0.00006931543045, 2.09312146434020, 0.00422002765613, 0.00000000000000, 0.00883303046715, 2.07835826497189, 0.00000000000000, 2.07842758040234,42.48127945909003,    0.00000000000000,
    2,    2, 0.03750000000000, 0.03750000000000, 2.09319077977065, 0.00006931543045, 2.09312146434020, 0.00422002765613, 0.00000000000000, 0.00883303046715, 2.07835826497189, 0.00000000000000, 2.07842758040234,42.48127945909003,    0.00000000000000,
    2,    3, 0.03750000000000, 0.06250000000000, 2.09319077977065, 0.00006931543045, 2.09312146434020, 0.00422002765613, 0.00000000000000, 0.00883303046715, 2.07835826497189, 0.00000000000000, 2.07842758040234,42.48127945909003,    0.00000000000000,
    2,    4, 0.03750000000000, 0.08750000000000, 2.09319077977065, 0.00006931543045, 2.09312146434020, 0.00422002765613, 0.00000000000000, 0.00883303046715, 2.07835826497189, 0.00000000000000, 2.07842758040234,42.48127945909003,    0.00000000000000,
    2,    5, 0.03750000000000, 0.11250000000000, 2.09319077977065, 0.00006931543045, 2.09312146434020, 0.00422002765613, 0.00000000000000, 0.00883303046715, 2.07835826497189, 0.00000000000000, 2.07842758040234,42.48127945909003,    0.00000000000000,
    3,    1, 0.06250000000000, 0.01250000000000, 2.14467564613090, 0.00019214719597, 2.14448349893493, 0.00411742787079, 0.00000000000000, 0.00882975612696, 2.13006021467742, 0.00000000000000, 2.13025236187339,43.05140490971404,    0.00000000000000,
    3,    2, 0.06250000000000, 0.03750000000000, 2.14467564613090, 0.00019214719597, 2.14448349893493, 0.00411742787079, 0.00000000000000, 0.00882975612696, 2.13006021467742, 0.00000000000000, 2.13025236187339,43.05140490971404,    0.00000000000000,
    3,    3, 0.06250000000000, 0.06250000000000, 2.14467564613090, 0.00019214719597, 2.14448349893493, 0.00411742787079, 0.00000000000000, 0.00882975612696, 2.13006021467742, 0.00000000000000, 2.13025236187339,43.05140490971404,    0.00000000000000,
    3,    4, 0.06250000000000, 0.08750000000000, 2.14467564613090, 0.00019214719597, 2.14448349893493, 0.00411742787079, 0.00000000000000, 0.00882975612696, 2.13006021467742, 0.00000000000000, 2.13025236187339,43.05140490971404,    0.00000000000000,
